SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
Oc1cc(Br)c(cc1C(=O)/C(=C/C=C)/CC(=O)NN)N=O,12/000000503,"InChI=1S/C13H12BrN3O4/c1-2-3-7(4-12(19)16-15)13(20)8-5-10(17-21)9(14)6-11(8)18/h2-3,5-6,18H,1,4,15H2,(H,16,19)/b7-3+",C13H12N3O4Br,354.0,0.49,4.14,2.71,3.7,-90.0
OC(=O)c1oc(c(n1)CN)[C@H](C#CCCC)F,3/000000134,"InChI=1S/C11H13FN2O3/c1-2-3-4-5-7(12)9-8(6-13)14-10(17-9)11(15)16/h7H,2-3,6,13H2,1H3,(H,15,16)/t7-/m0/s1",C11H13N2O3F,240.0,0.31,4.14,6.19,22.1,-170.0
O=N[C@@H](CN)/C(=C/c1ccc(c(c1Cl)Cl)C(=C)N)/C,19/000000004,"InChI=1S/C13H15Cl2N3O/c1-7(11(6-16)18-19)5-9-3-4-10(8(2)17)13(15)12(9)14/h3-5,11H,2,6,16-17H2,1H3/b7-5+/t11-/m0/s1",C13H15N3OCl2,299.0,2.35,4.13,7.44,3.72,-170.0
Sc1cc(ccc1CCC1=NCON1)C(S)(F)F,3/000000329,"InChI=1S/C11H12F2N2OS2/c12-11(13,18)8-3-1-7(9(17)5-8)2-4-10-14-6-16-15-10/h1,3,5,17-18H,2,4,6H2,(H,14,15)",C11H12N2OS2F2,290.0,3.0,4.13,7.3,20.9,-150.0
Oc1cc(Br)c(cc1C(=O)/C(=C/CN)/CSC)N=O,12/000000498,"InChI=1S/C12H13BrN2O3S/c1-19-6-7(2-3-14)12(17)8-4-10(15-18)9(13)5-11(8)16/h2,4-5,16H,3,6,14H2,1H3/b7-2+",C12H13N2O3SBr,345.0,1.94,4.13,4.09,2.35,-60.0
ONC(=O)C(=C)C(=O)c1cc(O)c(c(c1)N=O)Br,12/000000425,"InChI=1S/C10H7BrN2O5/c1-4(10(16)13-18)9(15)5-2-6(12-17)8(11)7(14)3-5/h2-3,14,18H,1H2,(H,13,16)",C10H7N2O5Br,315.0,0.97,4.13,4.06,2.35,-40.0
O[C@H](C1=NOCN1)C#Cc1cc(S)c(cc1Br)S,29/000000028,"InChI=1S/C11H9BrN2O2S2/c12-7-4-10(18)9(17)3-6(7)1-2-8(15)11-13-5-16-14-11/h3-4,8,15,17-18H,5H2,(H,13,14)/t8-/m0/s1",C11H9N2O2S2Br,345.0,3.49,4.13,4.04,2.35,-150.0
Oc1cc(Br)c(cc1C(=O)C(=C)CCc1n[nH]cc1)N=O,12/000001063,"InChI=1S/C14H12BrN3O3/c1-8(2-3-9-4-5-16-17-9)14(20)10-6-12(18-21)11(15)7-13(10)19/h4-7,19H,1-3H2,(H,16,17)",C14H12N3O3Br,350.0,2.61,4.13,4.16,3.7,-60.0
O=Nc1c(Br)ccc(c1)C(=O)C[NH2+]CCOCN,12/000000110,"InChI=1S/C11H14BrN3O3/c12-9-2-1-8(5-10(9)15-17)11(16)6-14-3-4-18-7-13/h1-2,5,14H,3-4,6-7,13H2/p+1",C11H15N3O3Br,317.0,0.66,4.13,3.39,3.85,-60.0
Oc1c(/C=C/CC2=C(C(=O)NC2=O)CCF)cccc1Cl,30/000000013,"InChI=1S/C15H13ClFNO3/c16-12-6-2-4-9(13(12)19)3-1-5-10-11(7-8-17)15(21)18-14(10)20/h1-4,6,19H,5,7-8H2,(H,18,20,21)/b3-1+",C15H13NO3FCl,309.0,2.42,4.13,3.41,5.08,0.0
OC(=O)c1cc(c(n1CCl)C(=O)O)CC(=O)O,3/000000161,"InChI=1S/C9H8ClNO6/c10-3-11-5(8(14)15)1-4(2-6(12)13)7(11)9(16)17/h1H,2-3H2,(H,12,13)(H,14,15)(H,16,17)",C9H8NO6Cl,261.0,0.13,4.13,4.36,20.7,0.0
Sc1nc(cc(=O)[nH]1)/C=C(\C=C\C)/N(=O)=O,22/000000001,"InChI=1S/C9H9N3O3S/c1-2-3-7(12(14)15)4-6-5-8(13)11-9(16)10-6/h2-5H,1H3,(H2,10,11,13,16)/b3-2+,7-4+",C9H9N3O3S,239.0,1.06,4.13,3.65,2.22,-20.0
Oc1ccc(c(c1)C#Cc1cnccc1)N1C(=C)NCC1,15/000000004,"InChI=1S/C17H15N3O/c1-13-19-9-10-20(13)17-7-6-16(21)11-15(17)5-4-14-3-2-8-18-12-14/h2-3,6-8,11-12,19,21H,1,9-10H2",C17H15N3O,277.0,3.67,4.13,3.02,17.6,-140.0
Oc1cc(c(c(c1)N)O)/C=C(\C)/c1ccc2c(c1)cncc2,4/000000318,"InChI=1S/C18H16N2O2/c1-11(6-14-8-16(21)9-17(19)18(14)22)13-3-2-12-4-5-20-10-15(12)7-13/h2-10,21-22H,19H2,1H3/b11-6+",C18H16N2O2,292.0,2.76,4.13,5.76,3.7,-100.0
OS(=O)(=O)C/C=C/c1c(Br)ccc(c1F)CCN,20/000000009,"InChI=1S/C11H13BrFNO3S/c12-10-4-3-8(5-6-14)11(13)9(10)2-1-7-18(15,16)17/h1-4H,5-7,14H2,(H,15,16,17)/b2-1+",C11H13NO3SFBr,338.0,1.38,4.13,7.01,3.58,0.0
O=Nc1cc(cc(c1Br)CNNCNC)C(=O)CCC=C,12/000000086,"InChI=1S/C14H19BrN4O2/c1-3-4-5-13(20)10-6-11(8-17-18-9-16-2)14(15)12(7-10)19-21/h3,6-7,16-18H,1,4-5,8-9H2,2H3",C14H19N4O2Br,355.0,2.83,4.13,4.58,20.5,-70.0
Oc1c(F)cc(c(c1)c1coc(c1)C/C=C/C)CO,6/000000003,"InChI=1S/C15H15FO3/c1-2-3-4-12-5-11(9-19-12)13-7-15(18)14(16)6-10(13)8-17/h2-3,5-7,9,17-18H,4,8H2,1H3/b3-2+",C15H15O3F,262.0,2.49,4.13,2.94,17.5,-200.0
OCc1ncc(cc1)/C=C/[C@@H](C/C=C/CN)Cl,7/000000017,"InChI=1S/C13H17ClN2O/c14-12(3-1-2-8-15)6-4-11-5-7-13(10-17)16-9-11/h1-2,4-7,9,12,17H,3,8,10,15H2/b2-1+,6-4+/t12-/m1/s1",C13H17N2OCl,252.0,0.96,4.13,5.24,3.58,-150.0
OCc1ncc(c(c1I)Cl)c1n[nH]nc1,7/000000002,"InChI=1S/C8H6ClIN4O/c9-7-4(5-2-12-14-13-5)1-11-6(3-15)8(7)10/h1-2,15H,3H2,(H,12,13,14)",C8H6N4OClI,336.0,2.73,4.13,4.52,17.2,-120.0
Oc1c(Br)c(N=O)cc(c1)C(=O)[C@H]1ONC=N1,12/000000434,"InChI=1S/C9H6BrN3O4/c10-7-5(13-16)1-4(2-6(7)14)8(15)9-11-3-12-17-9/h1-3,9,14H,(H,11,12)/t9-/m1/s1",C9H6N3O4Br,300.0,1.26,4.13,3.01,2.35,-150.0
Oc1c(/C=C/[C@@H](COC)C2=CC(=O)NC2=O)cccc1Cl,30/000000029,"InChI=1S/C15H14ClNO4/c1-21-8-10(11-7-13(18)17-15(11)20)6-5-9-3-2-4-12(16)14(9)19/h2-7,10,19H,8H2,1H3,(H,17,18,20)/b6-5+/t10-/m0/s1",C15H14NO4Cl,307.0,1.42,4.13,4.26,5.09,-170.0
Oc1cc(F)c(cc1c1onc(n1)C(=O)NC)O,6/000000038,"InChI=1S/C10H8FN3O4/c1-12-9(17)8-13-10(18-14-8)4-2-7(16)5(11)3-6(4)15/h2-3,15-16H,1H3,(H,12,17)",C10H8N3O4F,253.0,0.92,4.13,1.94,21.1,-160.0
OC(=O)C/C=C(/c1c2c(cc[nH]2)cc(c1)C(F)F)\N,13/000000003,"InChI=1S/C13H12F2N2O2/c14-13(15)8-5-7-3-4-17-12(7)9(6-8)10(16)1-2-11(18)19/h1,3-6,13,17H,2,16H2,(H,18,19)/b10-1-",C13H12N2O2F2,266.0,2.18,4.12,5.05,20.6,-190.0
OS(=O)(=O)C/C=C/c1c(F)cc(cc1Br)N,20/000000031,"InChI=1S/C9H9BrFNO3S/c10-8-4-6(12)5-9(11)7(8)2-1-3-16(13,14)15/h1-2,4-5H,3,12H2,(H,13,14,15)/b2-1+",C9H9NO3SFBr,310.0,1.28,4.12,6.8,2.22,0.0
Oc1cc(cc(c1)N1C(=O)NCC1)/C=C/CCCN,28/000000138,"InChI=1S/C14H19N3O2/c15-5-3-1-2-4-11-8-12(10-13(18)9-11)17-7-6-16-14(17)19/h2,4,8-10,18H,1,3,5-7,15H2,(H,16,19)/b4-2+",C14H19N3O2,261.0,0.68,4.12,0.35,16.2,-140.0
O=Nc1c(Br)c(Cl)cc(c1)C(=O)[C@H]1ONC(=C1)C(=O)NN,12/000000898,"InChI=1S/C11H8BrClN4O4/c12-9-5(13)1-4(2-6(9)16-20)10(18)8-3-7(17-21-8)11(19)15-14/h1-3,8,17H,14H2,(H,15,19)/t8-/m0/s1",C11H8N4O4ClBr,375.0,1.16,4.12,2.18,3.84,-190.0
Oc1c(Br)c(N=O)cc(c1)C(=O)c1cnn[nH]1,12/000000424,"InChI=1S/C9H5BrN4O3/c10-8-5(13-17)1-4(2-7(8)15)9(16)6-3-11-14-12-6/h1-3,15H,(H,11,12,14)",C9H5N4O3Br,297.0,1.28,4.12,3.76,2.35,0.0
O=NC(=O)c1cc(c(c(c1)CO)Br)CONC(=O)CS(=O)=O,12/000000071,"InChI=1S/C11H11BrN2O7S/c12-10-7(3-15)1-6(11(17)13-18)2-8(10)4-21-14-9(16)5-22(19)20/h1-2,15,22H,3-5H2,(H,14,16)",C11H11N2O7SBr,395.0,-0.12,4.12,6.06,25.0,-60.0
O[C@@H](CC)CC#Cc1cc(O)cc(c1)O,23/000000218,"InChI=1S/C12H14O3/c1-2-10(13)5-3-4-9-6-11(14)8-12(15)7-9/h6-8,10,13-15H,2,5H2,1H3/t10-/m0/s1",C12H14O3,206.0,2.04,4.12,3.06,12.4,-170.0
Oc1cc(cc(c1)CCCCOCN)N1C(=O)NCC1,28/000000518,"InChI=1S/C14H21N3O3/c15-10-20-6-2-1-3-11-7-12(9-13(18)8-11)17-5-4-16-14(17)19/h7-9,18H,1-6,10,15H2,(H,16,19)",C14H21N3O3,279.0,0.39,4.12,3.2,16.4,-120.0
Oc1c(C(=O)/C(=C/CN)/C=C\CO)cc(c(c1)Br)N=O,12/000001069,"InChI=1S/C13H13BrN2O4/c14-10-7-12(18)9(6-11(10)16-20)13(19)8(3-4-15)2-1-5-17/h1-3,6-7,17-18H,4-5,15H2/b2-1-,8-3+",C13H13N2O4Br,341.0,1.0,4.12,4.09,3.7,-40.0
c1ncc(cc1/[NH]=c\1/[nH]cc([nH]1)CC)c1n[nH]c(=S)o1,8/000000035,"InChI=1S/C12H13N6OS/c1-2-8-6-14-11(15-8)16-9-3-7(4-13-5-9)10-17-18-12(20)19-10/h3-6,14-16H,2H2,1H3,(H,18,20)/b16-11-",C12H12N6OS,288.0,1.61,4.12,2.7,23.2,-160.0
Oc1cc(Br)c(cc1C(=O)/C=C/CN)N=O,12/000000463,"InChI=1S/C10H9BrN2O3/c11-7-5-10(15)6(4-8(7)13-16)9(14)2-1-3-12/h1-2,4-5,15H,3,12H2/b2-1+",C10H9N2O3Br,285.0,1.29,4.12,5.45,2.35,0.0
O=NC(=O)c1cc(c(c(c1)CO)Br)CCCOC[C@@H](N)O,12/000000040,"InChI=1S/C13H17BrN2O5/c14-12-8(2-1-3-21-7-11(15)18)4-9(13(19)16-20)5-10(12)6-17/h4-5,11,17-18H,1-3,6-7,15H2/t11-/m0/s1",C13H17N2O5Br,361.0,0.48,4.12,4.93,19.7,-180.0
Oc1cc(Br)c(cc1C(=O)C(=C)CNCC=C)N=O,12/000000493,"InChI=1S/C13H13BrN2O3/c1-3-4-15-7-8(2)13(18)9-5-11(16-19)10(14)6-12(9)17/h3,5-6,15,17H,1-2,4,7H2",C13H13N2O3Br,325.0,2.13,4.12,3.15,2.35,-20.0
Oc1c(cc(c(c1)Br)N=O)C(=O)/C(=C/c1nc(sc1)N)/CN,12/000000478,"InChI=1S/C13H11BrN4O3S/c14-9-3-11(19)8(2-10(9)18-21)12(20)6(4-15)1-7-5-22-13(16)17-7/h1-3,5,19H,4,15H2,(H2,16,17)/b6-1+",C13H11N4O3SBr,383.0,0.9,4.12,4.11,3.7,-40.0
Oc1cc(cc(c1Br)OCC(=S)N)C(=O)COC,12/000000714,"InChI=1S/C11H12BrNO4S/c1-16-4-8(15)6-2-7(14)11(12)9(3-6)17-5-10(13)18/h2-3,14H,4-5H2,1H3,(H2,13,18)",C11H12NO4SBr,334.0,0.87,4.12,3.94,3.58,-20.0
OC(=O)[C@@H](/C=C/c1c(F)cccc1Br)O,20/000000030,"InChI=1S/C10H8BrFO3/c11-7-2-1-3-8(12)6(7)4-5-9(13)10(14)15/h1-5,9,13H,(H,14,15)/b5-4+/t9-/m1/s1",C10H8O3FBr,275.0,2.02,4.12,5.5,2.22,-150.0
O=Nc1cc(cc(c1Br)C[NH3+])C(=O)[C@H]1N=C(OC1)N,12/000000730,"InChI=1S/C11H11BrN4O3/c12-9-6(3-13)1-5(2-7(9)16-18)10(17)8-4-19-11(14)15-8/h1-2,8H,3-4,13H2,(H2,14,15)/p+1/t8-/m0/s1",C11H12N4O3Br,328.0,0.33,4.12,3.69,2.48,-190.0
Oc1c(Br)c(Nc2ccc3c(c2)[C@H](C=N3)[NH3+])cc(c1)F,16/000000038,"InChI=1S/C14H11BrFN3O/c15-14-12(3-7(16)4-13(14)20)19-8-1-2-11-9(5-8)10(17)6-18-11/h1-6,10,19-20H,17H2/p+1/t10-/m0/s1",C14H12N3OFBr,337.0,2.21,4.12,6.88,18.2,-190.0
Oc1ccc(c(c1C)C#Cc1cnccc1)N1C(=C)NCC1,15/000000006,"InChI=1S/C18H17N3O/c1-13-16(6-5-15-4-3-9-19-12-15)17(7-8-18(13)22)21-11-10-20-14(21)2/h3-4,7-9,12,20,22H,2,10-11H2,1H3",C18H17N3O,291.0,3.9,4.11,3.77,18.2,-140.0
Oc1cc(Br)c(cc1C(=O)/C(=C/CCN)/C)N=O,12/000000507,"InChI=1S/C12H13BrN2O3/c1-7(3-2-4-14)12(17)8-5-10(15-18)9(13)6-11(8)16/h3,5-6,16H,2,4,14H2,1H3/b7-3+",C12H13N2O3Br,313.0,1.59,4.11,4.55,2.35,-60.0
O=Nc1cc(cc(c1Br)CNCNC)C(=O)CC#CC,12/000000101,"InChI=1S/C14H16BrN3O2/c1-3-4-5-13(19)10-6-11(8-17-9-16-2)14(15)12(7-10)18-20/h6-7,16-17H,5,8-9H2,1-2H3",C14H16N3O2Br,338.0,1.94,4.11,2.61,5.24,-100.0
OC(=O)c1cc(ON)c(cc1)Br,12/000000002,"InChI=1S/C7H6BrNO3/c8-5-2-1-4(7(10)11)3-6(5)12-9/h1-3H,9H2,(H,10,11)",C7H6NO3Br,232.0,0.97,4.11,4.65,1.23,0.0
Oc1cc(cc(c1)CCI)N1C(=O)NCC1,28/000000250,"InChI=1S/C11H13IN2O2/c12-2-1-8-5-9(7-10(15)6-8)14-4-3-13-11(14)16/h5-7,15H,1-4H2,(H,13,16)",C11H13N2O2I,332.0,1.8,4.11,1.61,13.7,-140.0
OC(=O)c1oc(c(n1)CO)CC[NH2+]Cc1[nH]ncc1Cl,3/000000286,"InChI=1S/C11H13ClN4O4/c12-6-3-14-16-7(6)4-13-2-1-9-8(5-17)15-10(20-9)11(18)19/h3,13,17H,1-2,4-5H2,(H,14,16)(H,18,19)/p+1",C11H14N4O4Cl,301.0,-0.3,4.11,5.23,3.85,0.0
Oc1cc(Br)c(cc1C(=O)/C(=C/C(=O)N)/CNCCF)N=O,12/000001072,"InChI=1S/C13H13BrFN3O4/c14-9-5-11(19)8(4-10(9)18-22)13(21)7(3-12(16)20)6-17-2-1-15/h3-5,17,19H,1-2,6H2,(H2,16,20)/b7-3+",C13H13N3O4FBr,374.0,0.79,4.11,4.95,3.7,-120.0
Sc1c(O)cc(cc1COC/C=C\C)NC(=S)N,29/000000062,"InChI=1S/C12H16N2O2S2/c1-2-3-4-16-7-8-5-9(14-12(13)18)6-10(15)11(8)17/h2-3,5-6,15,17H,4,7H2,1H3,(H3,13,14,18)/b3-2-",C12H16N2O2S2,284.0,1.84,4.11,0.66,18.4,-60.0
Oc1cc(cc(c1)N1C(=O)NCC1)/C=C/CNN,28/000000091,"InChI=1S/C12H16N4O2/c13-15-3-1-2-9-6-10(8-11(17)7-9)16-5-4-14-12(16)18/h1-2,6-8,15,17H,3-5,13H2,(H,14,18)/b2-1+",C12H16N4O2,248.0,-0.06,4.11,0.77,16.4,-120.0
Sc1cccc2c1oc(c2)CO,10/000000209,"InChI=1S/C9H8O2S/c10-5-7-4-6-2-1-3-8(12)9(6)11-7/h1-4,10,12H,5H2",C9H8O2S,180.0,1.64,4.11,4.59,10.5,-40.0
Oc1cc(cc(c1)CCSCCOCN)N1C(=O)NCC1,28/000000310,"InChI=1S/C14H21N3O3S/c15-10-20-4-6-21-5-1-11-7-12(9-13(18)8-11)17-3-2-16-14(17)19/h7-9,18H,1-6,10,15H2,(H,16,19)",C14H21N3O3S,311.0,0.64,4.11,2.94,18.9,-120.0
Oc1cc2c(cc1CN/C(=C/CC=C)/CCO)cc[nH]2,20/000000046,"InChI=1S/C16H20N2O2/c1-2-3-4-14(6-8-19)18-11-13-9-12-5-7-17-15(12)10-16(13)20/h2,4-5,7,9-10,17-20H,1,3,6,8,11H2/b14-4+",C16H20N2O2,272.0,2.12,4.11,4.36,3.72,-40.0
Oc1cc(C#C[C@@H](CN)C(=O)C)ccc1CN,23/000000046,"InChI=1S/C13H16N2O2/c1-9(16)11(7-14)4-2-10-3-5-12(8-15)13(17)6-10/h3,5-6,11,17H,7-8,14-15H2,1H3/t11-/m0/s1",C13H16N2O2,232.0,0.11,4.11,2.9,15.6,-170.0
OCc1ncc(cc1C#C[C@H](c1ncsc1)O)Cl,7/000000031,"InChI=1S/C12H9ClN2O2S/c13-9-3-8(10(5-16)14-4-9)1-2-12(17)11-6-18-7-15-11/h3-4,6-7,12,16-17H,5H2/t12-/m1/s1",C12H9N2O2SCl,280.0,1.0,4.11,1.24,5.09,-190.0
Oc1ccc(c(c1c1onc(c1)C(=O)N)C)Br,10/000000008,"InChI=1S/C11H9BrN2O3/c1-5-6(12)2-3-8(15)10(5)9-4-7(11(13)16)14-17-9/h2-4,15H,1H3,(H2,13,16)",C11H9N2O3Br,297.0,2.12,4.11,0.97,2.22,-200.0
Oc1c(Br)c(Cl)cc(c1)C(=O)[C@H]1NOCC1,12/000000200,"InChI=1S/C10H9BrClNO3/c11-9-6(12)3-5(4-8(9)14)10(15)7-1-2-16-13-7/h3-4,7,13-14H,1-2H2/t7-/m0/s1",C10H9NO3ClBr,306.0,2.95,4.11,2.86,2.48,-150.0
OC(=O)Cc1c(Br)cccc1c1onc(c1)C(=O)N,10/000000004,"InChI=1S/C12H9BrN2O4/c13-8-3-1-2-6(7(8)4-11(16)17)10-5-9(12(14)18)15-19-10/h1-3,5H,4H2,(H2,14,18)(H,16,17)",C12H9N2O4Br,325.0,1.73,4.11,2.6,3.58,-160.0
Oc1c(Br)c(Cl)cc(c1)C(=O)[C@@H]1C(=O)NCC1,12/000000219,"InChI=1S/C11H9BrClNO3/c12-9-7(13)3-5(4-8(9)15)10(16)6-1-2-14-11(6)17/h3-4,6,15H,1-2H2,(H,14,17)/t6-/m1/s1",C11H9NO3ClBr,318.0,1.81,4.11,3.17,2.48,-190.0
Oc1cc(cc(c1)[C@@H](CO)O)CNNCCCl,8/000000015,"InChI=1S/C11H17ClN2O3/c12-1-2-13-14-6-8-3-9(11(17)7-15)5-10(16)4-8/h3-5,11,13-17H,1-2,6-7H2/t11-/m1/s1",C11H17N2O3Cl,260.0,1.24,4.1,4.28,13.5,-190.0
OCc1ncc(c(c1I)C=C)c1n[nH]nc1,7/000000003,"InChI=1S/C10H9IN4O/c1-2-6-7(8-4-13-15-14-8)3-12-9(5-16)10(6)11/h2-4,16H,1,5H2,(H,13,14,15)",C10H9N4OI,328.0,2.62,4.1,5.07,17.7,-120.0
Oc1cc(Br)c(cc1C(=O)/C(=C/CNC)/CNCF)N=O,12/000001054,"InChI=1S/C13H15BrFN3O3/c1-16-3-2-8(6-17-7-15)13(20)9-4-11(18-21)10(14)5-12(9)19/h2,4-5,16-17,19H,3,6-7H2,1H3/b8-2+",C13H15N3O3FBr,360.0,1.38,4.1,4.87,3.7,-110.0
O=Nc1cc(c2c(c1)c(=O)[nH][nH]2)CC/C=C/C,3/000000144,"InChI=1S/C12H13N3O2/c1-2-3-4-5-8-6-9(15-17)7-10-11(8)13-14-12(10)16/h2-3,6-7H,4-5H2,1H3,(H2,13,14,16)/b3-2+",C12H13N3O2,231.0,2.03,4.1,2.23,3.58,-60.0
Oc1cc(C#C[C@@H](S(=O)(=O)O)C=C)cc(c1)O,23/000000094,"InChI=1S/C11H10O5S/c1-2-11(17(14,15)16)4-3-8-5-9(12)7-10(13)6-8/h2,5-7,11-13H,1H2,(H,14,15,16)/t11-/m0/s1",C11H10O5S,254.0,0.78,4.1,4.26,18.3,-150.0
Oc1cc(F)c(cc1c1onc(n1)CNC)O,6/000000048,"InChI=1S/C10H10FN3O3/c1-12-4-9-13-10(17-14-9)5-2-8(16)6(11)3-7(5)15/h2-3,12,15-16H,4H2,1H3",C10H10N3O3F,239.0,1.03,4.1,2.72,18.9,-160.0
Oc1cc(cc(c1)CCO)N1C(=O)NCC1,28/000000002,"InChI=1S/C11H14N2O3/c14-4-1-8-5-9(7-10(15)6-8)13-3-2-12-11(13)16/h5-7,14-15H,1-4H2,(H,12,16)",C11H14N2O3,222.0,-0.21,4.1,2.09,13.2,-120.0
S[C@@H](C/C=C/C)c1cc(C(=O)N=O)cc(c1Br)N,12/000000033,"InChI=1S/C12H13BrN2O2S/c1-2-3-4-10(18)8-5-7(12(16)15-17)6-9(14)11(8)13/h2-3,5-6,10,18H,4,14H2,1H3/b3-2+/t10-/m0/s1",C12H13N2O2SBr,329.0,2.89,4.1,3.8,19.0,-170.0
OC(=O)c1oc(c(n1)CO)C/C=C/COC(=O)C,3/000000259,"InChI=1S/C11H13NO6/c1-7(14)17-5-3-2-4-9-8(6-13)12-10(18-9)11(15)16/h2-3,13H,4-6H2,1H3,(H,15,16)/b3-2+",C11H13NO6,255.0,-0.32,4.1,2.35,5.39,-80.0
C#CC(=O)OCc1ccc(c(c1Cl)Cl)C#C[C@H](CO)O,19/000000021,"InChI=1S/C14H10Cl2O4/c1-2-12(19)20-8-10-4-3-9(13(15)14(10)16)5-6-11(18)7-17/h1,3-4,11,17-18H,7-8H2/t11-/m1/s1",C14H10O4Cl2,312.0,2.71,4.1,3.04,22.0,-150.0
OCc1ncc(cc1c1cc[nH]c1)/C=C/CCl,7/000000005,"InChI=1S/C13H13ClN2O/c14-4-1-2-10-6-12(11-3-5-15-8-11)13(9-17)16-7-10/h1-3,5-8,15,17H,4,9H2/b2-1+",C13H13N2OCl,248.0,1.77,4.1,0.9,15.5,-120.0
Oc1cc(cc(c1)CCCCNOC)N1C(=O)NCC1,28/000000307,"InChI=1S/C14H21N3O3/c1-20-16-5-3-2-4-11-8-12(10-13(18)9-11)17-7-6-15-14(17)19/h8-10,16,18H,2-7H2,1H3,(H,15,19)",C14H21N3O3,279.0,1.37,4.1,3.71,16.4,-140.0
O=Nc1cc(cc(c1Br)CCCNCCN)C(=O)CC(=O)C,12/000000895,"InChI=1S/C15H20BrN3O3/c1-10(20)7-14(21)12-8-11(3-2-5-18-6-4-17)15(16)13(9-12)19-22/h8-9,18H,2-7,17H2,1H3",C15H20N3O3Br,370.0,0.92,4.1,5.92,5.39,-80.0
OC(=O)c1cc(c(c(c1)ON)Br)/C=C/CCO,12/000000158,"InChI=1S/C11H12BrNO4/c12-10-7(3-1-2-4-14)5-8(11(15)16)6-9(10)17-13/h1,3,5-6,14H,2,4,13H2,(H,15,16)/b3-1+",C11H12NO4Br,302.0,0.92,4.1,4.38,15.3,0.0
O=Nc1c(Br)ccc(c1)C(=O)[C@@H](C(=O)N)O,12/000000717,"InChI=1S/C9H7BrN2O4/c10-5-2-1-4(3-6(5)12-16)7(13)8(14)9(11)15/h1-3,8,14H,(H2,11,15)/t8-/m0/s1",C9H7N2O4Br,287.0,-0.32,4.1,2.81,3.85,-150.0
NNC/C=C/Cc1ccc(c(c1)[C@H](C=S)N)I,5/000000025,"InChI=1S/C12H16IN3S/c13-11-5-4-9(3-1-2-6-16-15)7-10(11)12(14)8-17/h1-2,4-5,7-8,12,16H,3,6,14-15H2/b2-1+/t12-/m0/s1",C12H16N3SI,361.0,1.77,4.09,3.27,2.35,-150.0
Oc1c(Br)c(N=O)cc(c1)C(=O)[C@@H]1CNCC1,12/000000413,"InChI=1S/C11H11BrN2O3/c12-10-8(14-17)3-7(4-9(10)15)11(16)6-1-2-13-5-6/h3-4,6,13,15H,1-2,5H2/t6-/m0/s1",C11H11N2O3Br,299.0,1.26,4.09,3.19,2.35,-190.0
Oc1ccc(cc1c1onc(c1)C(=O)N)Br,10/000000002,"InChI=1S/C10H7BrN2O3/c11-5-1-2-8(14)6(3-5)9-4-7(10(12)15)13-16-9/h1-4,14H,(H2,12,15)",C10H7N2O3Br,283.0,1.89,4.09,1.0,2.22,-160.0
Sc1ccc(cc1Br)c1onc(c1)C(=O)N,10/000000003,"InChI=1S/C10H7BrN2O2S/c11-6-3-5(1-2-9(6)16)8-4-7(10(12)14)13-15-8/h1-4,16H,(H2,12,14)",C10H7N2O2SBr,299.0,2.68,4.09,1.75,2.22,-180.0
Oc1cc(cc(c1)N1C(=O)NCC1)CBr,28/000000037,"InChI=1S/C10H11BrN2O2/c11-6-7-3-8(5-9(14)4-7)13-2-1-12-10(13)15/h3-5,14H,1-2,6H2,(H,12,15)",C10H11N2O2Br,271.0,1.24,4.09,2.04,13.1,-120.0
Oc1c(Br)c(Nc2ccc3c(c2)[C@@H](S=O)C=N3)cc(c1)F,16/000000045,"InChI=1S/C14H10BrFN2O2S/c15-14-11(3-7(16)4-12(14)19)18-8-1-2-10-9(5-8)13(21-20)6-17-10/h1-6,13,18-19,21H/t13-/m0/s1",C14H10N2O2SFBr,369.0,1.18,4.09,7.48,20.8,-190.0
O[C@@H](C)c1nc(oc1CC=C)C(=O)O,3/000000245,"InChI=1S/C9H11NO4/c1-3-4-6-7(5(2)11)10-8(14-6)9(12)13/h3,5,11H,1,4H2,2H3,(H,12,13)/t5-/m0/s1",C9H11NO4,197.0,0.19,4.09,3.91,3.85,-170.0
NOC/C=C/[C@@H](/C=C/c1c(F)ccc(c1N)Br)c1nnco1,16/000000003,"InChI=1S/C14H14BrFN4O2/c15-11-5-6-12(16)10(13(11)17)4-3-9(2-1-7-22-18)14-20-19-8-21-14/h1-6,8-9H,7,17-18H2/b2-1+,4-3+/t9-/m0/s1",C14H14N4O2FBr,369.0,2.79,4.09,3.72,5.09,-170.0
OC(=O)c1cc(ON)c(c(c1)N)Br,12/000000167,"InChI=1S/C7H7BrN2O3/c8-6-4(9)1-3(7(11)12)2-5(6)13-10/h1-2H,9-10H2,(H,11,12)",C7H7N2O3Br,247.0,0.15,4.09,4.64,12.1,0.0
O=Nc1cc(C(=O)c2nnn[nH]2)cc(c1Br)CO,12/000000389,"InChI=1S/C9H6BrN5O3/c10-7-5(3-16)1-4(2-6(7)13-18)8(17)9-11-14-15-12-9/h1-2,16H,3H2,(H,11,12,14,15)",C9H6N5O3Br,312.0,0.31,4.09,3.61,2.48,0.0
